scenario_idx,minADE,minFDE,miss
10752,0.073184,0.055573,0
10753,0.305081,0.255322,0
10754,0.403674,0.979972,0
10755,0.978182,0.876632,0
10756,1.067899,2.433512,1
10757,3.113604,10.296696,1
10758,0.094159,0.093571,0
10759,0.971708,1.406800,0
10760,1.338424,2.965852,1
10761,0.089384,0.050757,0
10762,1.160210,1.701206,0
10763,0.062422,0.056185,0
10764,0.352988,0.296689,0
10765,0.622095,0.851070,0
10766,0.059183,0.078534,0
10767,4.589355,3.397505,1
10768,0.313639,0.204474,0
10769,0.297736,0.208670,0
10770,0.330605,0.492567,0
10771,0.938346,2.424974,1
10772,0.275626,0.500452,0
10773,2.652216,4.177064,1
10774,3.586151,8.246001,1
10775,1.474729,3.814287,1
10776,0.677838,1.031077,0
10777,0.516536,0.234526,0
10778,0.788630,2.273427,1
10779,0.641266,1.173008,0
10780,1.621355,0.998344,0
10781,0.596310,0.917577,0
10782,4.181448,10.275226,1
10783,0.388610,0.571498,0
10784,1.851472,2.002096,1
10785,1.863367,5.659831,1
10786,0.049020,0.107843,0
10787,1.791877,4.689479,1
10788,0.666507,0.828813,0
10789,0.122784,0.127626,0
10790,0.285662,0.562170,0
10791,1.586533,2.821596,1
10792,1.040444,2.085303,1
10793,2.357529,4.001318,1
10794,0.648994,1.148032,0
10795,0.052749,0.032706,0
10796,0.414290,1.175972,0
10797,0.226138,0.298653,0
10798,0.099774,0.084742,0
10799,0.493586,0.550473,0
10800,0.535224,0.189225,0
10801,0.526460,0.729874,0
10802,0.070248,0.307735,0
10803,1.976677,4.357487,1
10804,0.577916,0.856287,0
10805,0.827501,2.280517,1
10806,0.101757,0.101752,0
10807,1.280384,0.736675,0
10808,0.766623,0.831500,0
10809,0.103967,0.109449,0
10810,0.081717,0.038265,0
10811,0.058416,0.049426,0
10812,0.224383,0.298064,0
10813,0.413426,0.729875,0
10814,1.934100,3.330138,1
10815,0.128526,0.136897,0
10816,0.597979,0.585297,0
10817,0.324211,0.285674,0
10818,0.457296,0.828249,0
10819,0.897187,3.071645,1
10820,0.159165,0.083722,0
10821,0.635913,0.705662,0
10822,0.782974,0.647935,0
10823,0.171493,0.246464,0
10824,0.715091,1.413123,0
10825,0.663752,1.539474,0
10826,0.052910,0.033224,0
10827,0.184675,0.101094,0
10828,0.663778,1.290867,0
10829,0.529920,1.422922,0
10830,0.366241,0.483473,0
10831,0.754266,1.699423,0
10832,0.880194,1.192524,0
10833,0.523965,1.095680,0
10834,0.513598,0.952614,0
10835,0.468212,0.712614,0
10836,0.139779,0.158955,0
10837,0.306719,0.230253,0
10838,0.272985,0.676903,0
10839,1.832396,3.330387,1
10840,0.882962,1.025998,0
10841,0.100363,0.099222,0
10842,0.461644,0.823618,0
10843,0.325679,0.207280,0
10844,0.102657,0.043287,0
10845,0.259813,0.505116,0
10846,0.129710,0.176354,0
10847,1.168277,2.342720,1
10848,0.101383,0.086746,0
10849,0.112876,0.125260,0
10850,0.235289,0.352418,0
10851,0.091730,0.091375,0
10852,0.520255,0.804514,0
10853,1.275202,2.929567,1
10854,0.500574,0.947672,0
10855,2.648787,2.765760,1
10856,1.265295,2.434292,1
10857,0.378161,0.460313,0
10858,0.418484,0.251380,0
10859,0.170268,0.111740,0
10860,0.828472,1.628873,0
10861,0.377607,0.736118,0
10862,0.592514,0.790249,0
10863,0.090249,0.052059,0
10864,0.073105,0.078947,0
10865,0.491567,1.012927,0
10866,0.433386,0.852753,0
10867,1.991010,0.827062,0
10868,0.104776,0.102583,0
10869,1.803637,2.526063,1
10870,0.337122,0.719510,0
10871,6.086777,13.482620,1
10872,0.991834,1.243715,0
10873,2.678238,7.640329,1
10874,1.103446,2.512688,1
10875,0.569375,0.848872,0
10876,2.402038,3.439802,1
10877,0.415724,0.784400,0
10878,0.088706,0.031557,0
10879,0.085034,0.064764,0
10880,0.196689,0.251665,0
10881,0.742877,1.005933,0
10882,0.585284,0.963578,0
10883,0.599160,0.276141,0
10884,0.244854,0.275017,0
10885,0.095150,0.085391,0
10886,2.496102,2.278975,1
10887,0.256863,0.184143,0
10888,0.591242,0.601699,0
10889,0.760225,2.378726,1
10890,0.581737,1.250375,0
10891,0.337720,0.243497,0
10892,0.767993,1.076324,0
10893,0.671531,0.740162,0
10894,2.240860,5.418044,1
10895,0.077098,0.067734,0
10896,1.600500,2.704844,1
10897,1.100265,0.673742,0
10898,0.856747,2.314951,1
10899,1.033393,1.223667,0
10900,1.478541,3.029395,1
10901,2.177061,5.974052,1
10902,2.651522,5.824771,1
10903,0.150242,0.091822,0
10904,0.546344,0.993406,0
10905,0.364295,0.232771,0
10906,0.087928,0.053866,0
10907,1.225568,1.521338,0
10908,0.976162,3.244495,1
10909,0.810058,0.979252,0
10910,0.630789,0.682595,0
10911,1.114902,1.535265,0
10912,0.974576,1.784670,0
10913,1.814545,5.546481,1
10914,0.889691,1.633079,0
10915,0.304576,0.314096,0
10916,0.623937,1.101167,0
10917,0.817596,2.006777,1
10918,0.368240,0.414151,0
10919,0.350852,0.190378,0
10920,2.656476,2.981053,1
10921,0.147263,0.096592,0
10922,0.534031,0.956266,0
10923,0.519204,1.084395,0
10924,0.209953,0.098967,0
10925,1.020104,1.547492,0
10926,0.568179,1.111116,0
10927,0.092072,0.051852,0
10928,0.191369,0.071784,0
10929,0.279469,0.504021,0
10930,0.097491,0.110094,0
10931,1.059436,1.576834,0
10932,0.440493,0.030221,0
10933,0.752705,1.016609,0
10934,0.446112,1.549299,0
10935,0.081286,0.084462,0
10936,0.058671,0.053959,0
10937,0.151373,0.148693,0
10938,0.302285,0.647336,0
10939,0.481251,1.156373,0
10940,0.335200,0.188090,0
10941,0.184506,0.454417,0
10942,1.574986,1.895875,0
10943,0.243053,0.111366,0
10944,0.453052,0.450783,0
10945,4.439126,15.907269,1
10946,0.550027,0.928925,0
10947,0.631325,2.008415,1
10948,0.057337,0.043871,0
10949,0.111242,0.112327,0
10950,0.717011,2.352029,1
10951,0.455673,0.499408,0
10952,0.091696,0.099414,0
10953,0.397580,0.522052,0
10954,1.083122,4.864716,1
10955,0.069538,0.044350,0
10956,0.122305,0.107895,0
10957,0.384233,0.463691,0
10958,0.676867,1.059988,0
10959,0.364963,0.557977,0
10960,0.064143,0.055782,0
10961,3.541204,8.105168,1
10962,0.132571,0.252201,0
10963,0.731188,1.728733,0
10964,1.764993,2.337313,1
10965,0.562865,0.922216,0
10966,1.267306,2.420998,1
10967,0.059690,0.046650,0
10968,0.210680,0.615791,0
10969,1.233456,1.418852,0
10970,1.539962,4.313960,1
10971,1.206342,1.393979,0
10972,0.409883,0.367034,0
10973,1.822335,2.233464,1
10974,1.235606,2.674636,1
10975,0.328883,0.200797,0
10976,0.115803,0.085008,0
10977,0.624908,0.991471,0
10978,1.267950,2.560120,1
10979,0.345642,0.278048,0
10980,0.090250,0.057369,0
10981,0.100758,0.192713,0
10982,1.196941,2.770768,1
10983,0.141123,0.154156,0
10984,3.512185,8.388207,1
10985,2.192429,3.623011,1
10986,1.381255,4.007293,1
10987,0.595914,0.620631,0
10988,0.951090,3.435238,1
10989,0.580866,0.809049,0
10990,0.089737,0.032875,0
10991,0.107507,0.109348,0
10992,0.450871,0.826677,0
10993,0.653955,0.889130,0
10994,3.712255,7.644062,1
10995,1.049166,1.905492,0
10996,0.069750,0.057272,0
10997,0.661853,1.230689,0
10998,0.231042,0.452596,0
10999,0.685136,1.148135,0
11000,0.296667,0.087081,0
11001,0.050369,0.033972,0
11002,0.484394,0.638672,0
11003,0.288945,0.196616,0
11004,1.035997,1.374169,0
11005,0.116029,0.103948,0
11006,1.124069,1.468958,0
11007,0.752469,1.704761,0
11008,0.405883,0.297200,0
11009,0.100755,0.106579,0
11010,0.204746,0.436224,0
11011,0.360217,0.617429,0
11012,0.461670,0.468489,0
11013,0.108584,0.112134,0
11014,2.187247,5.932683,1
11015,0.101896,0.105182,0
11016,0.648557,0.410648,0
11017,0.050385,0.033454,0
11018,0.313962,0.129813,0
11019,0.428360,0.384950,0
11020,0.102274,0.057295,0
11021,0.472481,0.608313,0
11022,1.388644,5.040495,1
11023,0.383996,0.366801,0
11024,0.077879,0.081397,0
11025,0.101129,0.101034,0
11026,0.776893,0.987753,0
11027,0.322713,0.474192,0
11028,2.387970,3.008617,1
11029,0.698592,0.882539,0
11030,0.955534,1.359113,0
11031,0.310517,0.457720,0
11032,1.017437,1.351548,0
11033,0.071644,0.058954,0
11034,0.796506,1.494131,0
11035,4.246307,7.215705,1
11036,0.244824,0.090992,0
11037,0.105154,0.044205,0
11038,0.408589,0.859737,0
11039,0.865608,2.400253,1
11040,0.082997,0.084310,0
11041,0.489401,1.144098,0
11042,1.895875,1.032774,0
11043,0.483014,0.855579,0
11044,0.692078,1.983611,0
11045,0.742024,1.628239,0
11046,0.271868,0.278230,0
11047,0.316594,0.931787,0
11048,0.548427,1.010775,0
11049,0.070624,0.037601,0
11050,0.265150,0.461573,0
11051,0.065489,0.030320,0
11052,1.836465,2.724625,1
11053,0.071175,0.072603,0
11054,0.144803,0.077663,0
11055,0.325906,0.347452,0
11056,0.587686,1.470142,0
11057,0.533737,0.956665,0
11058,0.720742,1.555689,0
11059,0.290048,0.961812,0
11060,1.094144,2.047565,1
11061,2.128297,3.858606,1
11062,0.324966,0.696352,0
11063,1.060283,1.736811,0
11064,0.457815,1.194615,0
11065,0.093033,0.132343,0
11066,1.662724,2.448956,1
11067,1.342349,1.721879,0
11068,0.812715,1.411485,0
11069,0.708369,1.287237,0
11070,0.406182,0.608749,0
11071,0.575193,1.168510,0
11072,0.068161,0.086039,0
11073,0.439701,0.610106,0
11074,1.518161,1.606845,0
11075,1.947282,2.721756,1
11076,0.765954,1.353233,0
11077,0.087059,0.073998,0
11078,0.489948,0.279527,0
11079,1.708409,5.264245,1
11080,0.891529,3.213014,1
11081,0.083297,0.069213,0
11082,0.076620,0.082766,0
11083,0.221715,0.390718,0
11084,0.246156,0.142803,0
11085,0.095509,0.113955,0
11086,0.232765,0.471171,0
11087,0.254756,0.258411,0
11088,0.385397,0.164446,0
11089,0.575952,0.233159,0
11090,1.810313,3.751233,1
11091,1.106468,0.807955,0
11092,0.617917,0.995378,0
11093,1.094653,1.554279,0
11094,0.248433,0.428863,0
11095,1.850305,3.489007,1
11096,1.499393,1.212698,0
11097,0.065931,0.032200,0
11098,1.104174,2.315526,1
11099,0.295877,0.376323,0
11100,0.202012,0.131828,0
11101,0.250296,0.185960,0
11102,0.284104,0.280728,0
11103,0.540349,0.736428,0
11104,0.642668,1.658686,0
11105,0.396833,0.775094,0
11106,2.542148,7.261662,1
11107,2.117561,2.106936,1
11108,0.120070,0.108949,0
11109,0.651670,0.261800,0
11110,0.683265,1.361112,0
11111,0.299328,0.297515,0
11112,3.444713,8.223731,1
11113,1.641313,4.864207,1
11114,2.363774,4.877457,1
11115,0.762736,1.239472,0
11116,1.069463,2.727840,1
11117,0.059425,0.040741,0
11118,0.435461,0.489023,0
11119,1.186111,1.636632,0
11120,0.131392,0.050599,0
11121,1.086918,1.069064,0
11122,0.423563,0.420092,0
11123,0.066050,0.047399,0
11124,1.377078,6.566218,1
11125,2.429154,5.952538,1
11126,0.349168,0.500124,0
11127,0.196691,0.121748,0
11128,1.218632,2.137766,1
11129,0.084893,0.095413,0
11130,0.089259,0.052283,0
11131,0.523424,0.970785,0
11132,0.422482,0.884242,0
11133,0.422572,0.725228,0
11134,0.062744,0.059659,0
11135,0.600626,0.833715,0
11136,0.496076,0.666843,0
11137,0.298726,0.311417,0
11138,2.148317,5.651013,1
11139,0.870390,1.606938,0
11140,2.030266,2.034406,1
11141,0.163728,0.086838,0
11142,0.241020,0.253358,0
11143,0.282508,0.315915,0
11144,0.374617,0.620629,0
11145,0.476790,0.870719,0
11146,0.377240,0.451271,0
11147,0.324189,0.645984,0
11148,0.171095,0.109200,0
11149,0.381910,0.516805,0
11150,0.388875,0.527489,0
11151,0.251150,0.039723,0
11152,0.526724,0.853023,0
11153,1.518271,3.255661,1
11154,0.219389,0.599233,0
11155,0.072532,0.079780,0
11156,0.109105,0.119257,0
11157,0.672926,0.606936,0
11158,0.092095,0.040230,0
11159,0.305899,0.733363,0
11160,0.298408,1.416715,0
11161,0.325208,0.341874,0
11162,0.074764,0.076843,0
11163,0.497643,1.071669,0
11164,0.310386,0.409316,0
11165,0.079601,0.083880,0
11166,0.965266,1.788160,0
11167,1.357874,0.630436,0
11168,0.432745,0.276907,0
11169,1.178319,3.320723,1
11170,0.457951,0.735724,0
11171,0.534922,0.201651,0
11172,0.673365,1.457831,0
11173,0.293497,1.023040,0
11174,0.732533,1.223886,0
11175,0.742853,1.387303,0
11176,0.321532,0.149479,0
11177,1.170123,1.984262,0
11178,0.063048,0.037505,0
11179,0.089026,0.093790,0
11180,0.335947,0.349588,0
11181,3.300252,8.551766,1
11182,0.072024,0.036916,0
11183,0.125120,0.130979,0
11184,0.648804,0.661365,0
11185,1.666923,2.259828,1
11186,0.056961,0.017904,0
11187,0.611033,1.629972,0
11188,0.191735,0.298780,0
11189,0.461931,1.053506,0
11190,0.103779,0.119674,0
11191,0.493315,1.655311,0
11192,0.335740,0.763258,0
11193,0.634452,0.898198,0
11194,0.128093,0.222353,0
11195,0.311888,0.745222,0
11196,1.181237,2.369522,1
11197,0.073618,0.066985,0
11198,0.076092,0.063965,0
11199,0.123684,0.069675,0
11200,0.488684,0.777534,0
11201,0.353379,0.263306,0
11202,0.089416,0.095701,0
11203,0.485891,0.804489,0
11204,1.520627,2.100310,1
11205,0.433875,0.265894,0
11206,0.365445,0.312182,0
11207,0.284849,0.226654,0
11208,1.000193,1.233439,0
11209,0.078999,0.169579,0
11210,0.119306,0.058744,0
11211,0.561753,1.217145,0
11212,0.626700,0.967239,0
11213,1.910520,4.531479,1
11214,0.057673,0.059629,0
11215,0.233478,0.292471,0
11216,0.752915,0.987149,0
11217,0.810695,1.429633,0
11218,0.340346,0.206433,0
11219,0.699151,0.703322,0
11220,0.845875,2.196725,1
11221,0.116578,0.080010,0
11222,0.088923,0.044812,0
11223,0.066990,0.136947,0
11224,0.102348,0.102227,0
11225,0.800403,1.382708,0
11226,0.045221,0.040539,0
11227,0.892104,1.400199,0
11228,0.352242,0.390512,0
11229,0.097380,0.105983,0
11230,0.092233,0.037823,0
11231,0.712429,0.810862,0
11232,0.783040,0.809080,0
11233,0.078271,0.077197,0
11234,0.454929,0.879705,0
11235,0.392014,0.441320,0
11236,0.733489,1.004851,0
11237,0.572004,0.831119,0
11238,0.364175,0.592060,0
11239,0.222674,0.301077,0
11240,0.391671,0.748912,0
11241,1.678781,3.875123,1
11242,1.602447,3.430478,1
11243,0.724099,1.063566,0
11244,0.133204,0.165553,0
11245,0.529486,0.482726,0
11246,0.596130,1.138913,0
11247,0.762730,0.854976,0
11248,0.080444,0.077809,0
11249,0.286978,0.731560,0
11250,0.474415,0.432550,0
11251,0.047103,0.081483,0
11252,0.111825,0.062685,0
11253,2.235471,2.967477,1
11254,0.294186,0.509232,0
11255,1.577343,2.247811,1
11256,3.027663,6.289967,1
11257,0.322178,0.313893,0
11258,0.112817,0.061412,0
11259,0.438480,0.175067,0
11260,0.272816,0.417683,0
11261,3.898017,10.394879,1
11262,4.263884,8.092836,1
11263,3.210760,5.552316,1
11264,0.767480,0.986131,0
11265,0.334586,0.066190,0
11266,0.095079,0.100004,0
11267,0.074445,0.055399,0
11268,0.596701,0.561282,0
11269,1.497874,3.035856,1
11270,0.349533,0.489426,0
11271,0.084507,0.088068,0
11272,0.127091,0.140629,0
11273,0.122419,0.063613,0
11274,0.083088,0.115407,0
11275,0.664469,1.156829,0
11276,1.914369,3.425056,1
11277,0.188126,0.183167,0
11278,0.760918,0.567587,0
11279,1.060877,1.848306,0
11280,0.098509,0.073111,0
11281,2.633266,4.673909,1
11282,0.193922,0.304161,0
11283,0.671788,0.900342,0
11284,0.078811,0.074697,0
11285,0.442603,0.818315,0
11286,0.621723,0.625648,0
11287,1.198124,2.018133,1
11288,0.752853,1.341138,0
11289,0.101827,0.111603,0
11290,0.131414,0.127009,0
11291,0.349747,0.425069,0
11292,0.314354,0.499879,0
11293,0.626146,0.774176,0
11294,0.119561,0.063852,0
11295,0.754188,1.092010,0
11296,0.347431,0.708139,0
11297,0.496561,1.073370,0
11298,0.088913,0.102868,0
11299,0.104385,0.106075,0
11300,0.332371,0.795579,0
11301,0.927909,1.870728,0
11302,0.415009,0.481214,0
11303,0.191962,0.381171,0
11304,0.484478,0.687469,0
11305,0.592655,1.010046,0
11306,2.102849,2.584509,1
11307,0.473691,0.657538,0
11308,0.706926,0.879422,0
11309,0.415244,0.578858,0
11310,0.090868,0.309260,0
11311,0.355103,1.167266,0
11312,0.946167,2.534500,1
11313,0.367429,0.320377,0
11314,0.484200,0.759571,0
11315,0.366310,0.426907,0
11316,0.068681,0.046902,0
11317,1.722386,3.584408,1
11318,0.401874,0.578303,0
11319,0.843219,1.138203,0
11320,0.616228,0.840803,0
11321,0.400979,0.329550,0
11322,0.247792,0.169897,0
11323,0.064306,0.057894,0
11324,0.240731,0.211042,0
11325,0.436384,0.562149,0
11326,0.614980,0.672116,0
11327,0.909201,2.007004,1
11328,0.986169,1.019153,0
11329,0.051766,0.028034,0
11330,1.327477,0.552238,0
11331,3.125264,5.949871,1
11332,0.365582,0.833154,0
11333,1.365485,2.446869,1
11334,0.067208,0.064932,0
11335,0.756137,1.575647,0
11336,0.791562,0.862759,0
11337,0.974194,2.528827,1
11338,1.419965,2.154460,1
11339,0.074810,0.082307,0
11340,1.142209,2.925205,1
11341,0.888541,1.890518,0
11342,0.067362,0.068915,0
11343,0.549235,0.873386,0
11344,6.254539,15.285293,1
11345,0.688721,0.954593,0
11346,0.279460,0.144607,0
11347,1.828761,4.337477,1
11348,1.754738,6.474920,1
11349,1.615866,5.005030,1
11350,1.163699,1.661953,0
11351,1.299183,2.766513,1
11352,0.378628,0.734481,0
11353,1.138931,1.297926,0
11354,0.323856,0.477378,0
11355,0.757896,2.268488,1
11356,2.594135,3.588900,1
11357,0.513053,0.964912,0
11358,0.282364,0.173770,0
11359,0.394802,0.481167,0
11360,0.232291,0.369512,0
11361,0.337247,0.501893,0
11362,0.620210,0.723527,0
11363,0.401475,0.502324,0
11364,0.837985,1.623482,0
11365,0.783227,1.070480,0
11366,0.085281,0.086392,0
11367,0.103620,0.116269,0
11368,0.137467,0.153473,0
11369,0.408734,0.157739,0
11370,0.468569,0.865701,0
11371,0.638083,1.710288,0
11372,2.595054,6.965673,1
11373,0.779364,0.681152,0
11374,0.182887,0.111881,0
11375,0.448528,0.917905,0
11376,0.608574,1.235446,0
11377,1.819444,2.012159,1
11378,0.174930,0.145908,0
11379,1.240728,1.868438,0
11380,0.638875,1.642975,0
11381,1.132709,4.161670,1
11382,0.469024,0.678942,0
11383,1.069981,2.139549,1
11384,0.506291,0.228380,0
11385,1.014392,1.698754,0
11386,0.224179,0.146893,0
11387,0.092197,0.087098,0
11388,0.075698,0.084507,0
11389,0.105021,0.048068,0
11390,1.250223,3.024401,1
11391,0.443107,0.795359,0
11392,0.490647,0.590377,0
11393,0.094207,0.091035,0
11394,0.542860,1.074392,0
11395,1.393710,2.665976,1
11396,0.291018,0.244246,0
11397,0.107104,0.097066,0
11398,0.360068,0.632049,0
11399,0.783823,1.463677,0
11400,0.629397,1.045950,0
11401,0.324138,0.416082,0
11402,0.307429,1.076260,0
11403,0.564762,0.628797,0
11404,0.296836,0.151559,0
11405,0.432782,0.635296,0
11406,3.492638,7.587229,1
11407,0.551759,0.743834,0
11408,0.425467,0.902601,0
11409,0.558805,0.549214,0
11410,0.221519,0.097187,0
11411,0.104833,0.111889,0
11412,0.435496,0.837718,0
11413,0.347581,0.672099,0
11414,0.137626,0.187569,0
11415,0.247843,0.486273,0
11416,1.316527,3.359838,1
11417,0.779562,1.241421,0
11418,0.820847,1.109211,0
11419,0.171006,0.126941,0
11420,1.022730,1.594250,0
11421,2.285204,7.664684,1
11422,0.073656,0.076453,0
11423,0.313781,0.635757,0
11424,0.966647,1.709437,0
11425,0.660254,1.316254,0
11426,0.458494,0.520894,0
11427,1.050390,1.000433,0
11428,0.243389,0.274612,0
11429,1.206698,0.978638,0
11430,0.078259,0.022706,0
11431,1.478270,1.863651,0
11432,0.393940,0.517596,0
11433,0.089164,0.092592,0
11434,0.464526,1.579516,0
11435,1.110920,1.220258,0
11436,1.115483,2.214400,1
11437,0.392048,0.197818,0
11438,0.523086,1.079292,0
11439,0.510045,1.057769,0
11440,1.527948,3.547149,1
11441,0.665229,1.255151,0
11442,0.112440,0.026923,0
11443,0.127653,0.137099,0
11444,0.386132,0.815743,0
11445,0.386265,0.910489,0
11446,0.283642,0.678638,0
11447,0.094330,0.035799,0
11448,0.089168,0.059864,0
11449,1.689637,4.905682,1
11450,0.683985,1.406236,0
11451,0.445347,0.451985,0
11452,1.725202,3.107339,1
11453,0.217285,0.106136,0
11454,1.013214,2.453857,1
11455,4.958459,14.348960,1
11456,0.087588,0.086124,0
11457,1.253876,2.045393,1
11458,1.284934,1.511646,0
11459,0.555135,0.846242,0
11460,1.694260,4.221587,1
11461,0.343379,0.937411,0
11462,0.634432,1.249105,0
11463,1.160447,1.452609,0
11464,0.583109,1.403330,0
11465,0.606354,0.961095,0
11466,0.305241,0.563926,0
11467,0.126171,0.076930,0
11468,1.764566,3.217081,1
11469,0.316079,0.559278,0
11470,1.853477,3.485361,1
11471,2.291698,3.529831,1
11472,0.281542,0.298875,0
11473,1.631923,4.690984,1
11474,1.067080,1.087295,0
11475,0.092022,0.100580,0
11476,0.526439,0.623729,0
11477,0.092274,0.106525,0
11478,0.285357,0.798326,0
11479,0.479195,0.586887,0
11480,0.306444,0.192296,0
11481,0.889076,1.854620,0
11482,0.066558,0.034540,0
11483,2.899225,4.481348,1
11484,0.224506,0.312264,0
11485,0.107275,0.088109,0
11486,0.175127,0.172309,0
11487,0.516835,0.609705,0
11488,0.376803,0.267507,0
11489,1.635201,4.496372,1
11490,0.522397,1.001309,0
11491,2.533628,2.526786,1
11492,0.162181,0.325830,0
